VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
20100546	1	11.11.2019	5	5	1	3554
20100546	1	11.11.2019	3	3	1	10326
20100546	1	11.11.2019	2	2	1	3366
20100546	1	11.11.2019	4	4	1	4478
20100546	1	11.11.2019	5	5	1	6046
20100546	1	11.11.2019	2	2	1	7718
20100546	1	11.11.2019	2	2	1	4318
20100546	1	11.11.2019	3	3	1	3318
20100546	1	11.11.2019	4	4	1	4398
20100546	1	11.11.2019	5	1	0	6278
20100546	1	11.11.2019	5	5	1	4870
20100546	1	11.11.2019	4	4	1	12910
20100546	1	11.11.2019	2	1	0	10222
20100546	1	11.11.2019	1	1	1	10374
20100546	1	11.11.2019	3	3	1	3654
20100546	1	11.11.2019	3	3	1	5566
20100546	1	11.11.2019	5	5	1	4142
20100546	1	11.11.2019	5	1	0	5574
20100546	1	11.11.2019	4	4	1	5022
20100546	1	11.11.2019	3	5	0	14590
20100546	1	11.11.2019	5	4	0	5694
20100546	1	11.11.2019	3	3	1	3406
20100546	1	11.11.2019	5	2	0	10910
20100546	1	11.11.2019	1	1	1	2238
20100546	1	11.11.2019	4	3	0	9310
20100546	1	11.11.2019	4	4	1	1942
20100546	1	11.11.2019	3	3	1	11830
20100546	1	11.11.2019	2	2	1	6494
20100546	1	11.11.2019	3	3	1	10766
20100546	1	11.11.2019	5	5	1	10878
20100546	1	11.11.2019	4	1	0	15766
20100546	1	11.11.2019	1	2	0	9862
20100546	1	11.11.2019	3	3	1	13438
20100546	1	11.11.2019	2	4	0	14112
20100546	1	11.11.2019	2	2	1	11319
