VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
20200162	1	10.12.2018	5	5	1	3282
20200162	1	10.12.2018	3	3	1	4608
20200162	1	10.12.2018	2	2	1	2904
20200162	1	10.12.2018	4	4	1	3248
20200162	1	10.12.2018	5	5	1	4800
20200162	1	10.12.2018	2	2	1	3112
20200162	1	10.12.2018	2	2	1	3672
20200162	1	10.12.2018	3	3	1	3240
20200162	1	10.12.2018	2	4	0	5368
20200162	1	10.12.2018	1	1	1	5800
20200162	1	10.12.2018	4	5	0	4432
20200162	1	10.12.2018	4	4	1	7288
20200162	1	10.12.2018	1	1	1	5184
20200162	1	10.12.2018	1	1	1	3736
20200162	1	10.12.2018	3	3	1	3128
20200162	1	10.12.2018	3	3	1	4560
20200162	1	10.12.2018	5	5	1	8440
20200162	1	10.12.2018	3	1	0	8400
20200162	1	10.12.2018	4	4	1	4488
20200162	1	10.12.2018	4	5	0	7016
20200162	1	10.12.2018	2	4	0	12376
20200162	1	10.12.2018	3	3	1	3176
20200162	1	10.12.2018	2	2	1	3312
20200162	1	10.12.2018	1	1	1	2432
20200162	1	10.12.2018	3	3	1	5320
20200162	1	10.12.2018	4	4	1	3992
20200162	1	10.12.2018	2	3	0	21760
20200162	1	10.12.2018	5	2	0	10856
20200162	1	10.12.2018	3	3	1	15904
20200162	1	10.12.2018	3	5	0	13808
20200162	1	10.12.2018	4	1	0	5672
20200162	1	10.12.2018	5	2	0	12552
20200162	1	10.12.2018	3	3	1	13720
20200162	1	10.12.2018	3	4	0	7680
20200162	1	10.12.2018	2	2	1	9448
