VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
20200162	1	10.12.2018	3	3	1	4008
20200162	1	10.12.2018	5	5	1	6911
20200162	1	10.12.2018	2	2	1	4448
20200162	1	10.12.2018	4	4	1	4936
20200162	1	10.12.2018	1	1	1	3504
20200162	1	10.12.2018	4	4	1	3376
20200162	1	10.12.2018	3	3	1	5312
20200162	1	10.12.2018	3	3	1	4336
20200162	1	10.12.2018	4	4	1	3280
20200162	1	10.12.2018	3	3	1	2920
20200162	1	10.12.2018	1	1	1	5032
20200162	1	10.12.2018	1	1	1	2976
20200162	1	10.12.2018	4	4	1	3952
20200162	1	10.12.2018	4	4	1	5120
20200162	1	10.12.2018	1	1	1	2056
20200162	1	10.12.2018	1	1	1	3248
20200162	1	10.12.2018	5	5	1	4152
20200162	1	10.12.2018	0	2	0	9184
20200162	1	10.12.2018	0	2	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	3	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	3	0	0
20200162	1	10.12.2018	0	1	0	0
20200162	1	10.12.2018	0	2	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	1	0	0
20200162	1	10.12.2018	0	3	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	5	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	2	0	0
20200162	1	10.12.2018	0	3	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	1	0	0
20200162	1	10.12.2018	0	4	0	0
20200162	1	10.12.2018	0	2	0	0
20200162	1	10.12.2018	0	1	0	0
20200162	1	10.12.2018	0	3	0	0
20200162	1	10.12.2018	0	5	0	0
20200162	1	10.12.2018	0	2	0	0
20200162	1	10.12.2018	0	5	0	0
20200162	1	10.12.2018	0	1	0	0
20200162	1	10.12.2018	0	1	0	0
