VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
20200339	1	13.12.2019	3	3	1	3290
20200339	1	13.12.2019	5	5	1	5549
20200339	1	13.12.2019	2	2	1	3876
20200339	1	13.12.2019	4	4	1	4165
20200339	1	13.12.2019	1	1	1	3309
20200339	1	13.12.2019	4	4	1	4381
20200339	1	13.12.2019	3	3	1	4630
20200339	1	13.12.2019	3	3	1	4148
20200339	1	13.12.2019	4	4	1	3837
20200339	1	13.12.2019	3	3	1	3741
20200339	1	13.12.2019	1	1	1	3244
20200339	1	13.12.2019	1	1	1	2869
20200339	1	13.12.2019	4	4	1	4038
20200339	1	13.12.2019	4	4	1	6412
20200339	1	13.12.2019	1	1	1	2638
20200339	1	13.12.2019	1	1	1	3443
20200339	1	13.12.2019	5	5	1	6653
20200339	1	13.12.2019	2	2	1	5724
20200339	1	13.12.2019	0	2	0	4948
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	3	0	0
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	3	0	0
20200339	1	13.12.2019	0	1	0	0
20200339	1	13.12.2019	0	2	0	0
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	1	0	0
20200339	1	13.12.2019	0	3	0	0
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	5	0	0
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	2	0	0
20200339	1	13.12.2019	0	3	0	0
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	1	0	0
20200339	1	13.12.2019	0	4	0	0
20200339	1	13.12.2019	0	2	0	0
20200339	1	13.12.2019	0	1	0	0
20200339	1	13.12.2019	0	3	0	0
20200339	1	13.12.2019	0	5	0	0
20200339	1	13.12.2019	0	2	0	0
20200339	1	13.12.2019	0	5	0	0
20200339	1	13.12.2019	0	1	0	0
20200339	1	13.12.2019	0	1	0	0
