VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
20200522	1	16.9.2019	3	3	1	3849
20200522	1	16.9.2019	5	5	1	3344
20200522	1	16.9.2019	2	2	1	5072
20200522	1	16.9.2019	4	4	1	3624
20200522	1	16.9.2019	1	1	1	3496
20200522	1	16.9.2019	4	4	1	3408
20200522	1	16.9.2019	3	3	1	3496
20200522	1	16.9.2019	3	3	1	2392
20200522	1	16.9.2019	4	4	1	2512
20200522	1	16.9.2019	3	3	1	2464
20200522	1	16.9.2019	1	1	1	3224
20200522	1	16.9.2019	1	1	1	2248
20200522	1	16.9.2019	4	4	1	2328
20200522	1	16.9.2019	4	4	1	1960
20200522	1	16.9.2019	1	1	1	3272
20200522	1	16.9.2019	1	1	1	1600
20200522	1	16.9.2019	5	5	1	4776
20200522	1	16.9.2019	2	2	1	5720
20200522	1	16.9.2019	2	2	1	3280
20200522	1	16.9.2019	4	4	1	3544
20200522	1	16.9.2019	4	4	1	2592
20200522	1	16.9.2019	3	3	1	4144
20200522	1	16.9.2019	0	4	0	3488
20200522	1	16.9.2019	0	4	0	0
20200522	1	16.9.2019	0	3	0	0
20200522	1	16.9.2019	0	1	0	0
20200522	1	16.9.2019	0	2	0	0
20200522	1	16.9.2019	0	4	0	0
20200522	1	16.9.2019	0	1	0	0
20200522	1	16.9.2019	0	3	0	0
20200522	1	16.9.2019	0	4	0	0
20200522	1	16.9.2019	0	5	0	0
20200522	1	16.9.2019	0	4	0	0
20200522	1	16.9.2019	0	2	0	0
20200522	1	16.9.2019	0	3	0	0
20200522	1	16.9.2019	0	4	0	0
20200522	1	16.9.2019	0	1	0	0
20200522	1	16.9.2019	0	4	0	0
20200522	1	16.9.2019	0	2	0	0
20200522	1	16.9.2019	0	1	0	0
20200522	1	16.9.2019	0	3	0	0
20200522	1	16.9.2019	0	5	0	0
20200522	1	16.9.2019	0	2	0	0
20200522	1	16.9.2019	0	5	0	0
20200522	1	16.9.2019	0	1	0	0
20200522	1	16.9.2019	0	1	0	0
